,Title,Company,Location,Post_Date,URL,Current Status,Source,Description
151,Investigative Multi-Skilled Journalist,TEGNA,"Tampa, FL",an unknown date more than 30 days ago,https://www.indeed.com/viewjob?jk=781c151c526d7b5c,,indeed,"Desired: Social ListeningBilingualJOB DESCRIPTION
WTSP 10, the CBS affiliate in Tampa (the 11th largest market), is leading local media into the future and seeking a investigative storyteller to excel in this digital age of journalism. We want an investigator with proven reputations as an ethical, trusted journalist who can create unique, exciting and shareable consumer-oriented content on all platforms. Our ideal candidate has expert social media skills and demonstrate proficiency in using social media to gather information. These journalists are skilled in using the latest investigative tools and techniques to generate, shoot, and edit their content.
In this role, you will:
Use CAP and NICAR skills to find data and turn that into great stories.
Help with production ideas for data content in on-air and online stories.
Develop great sources and contacts.
Dig into complex and important issues.
Develop story ideas, write, shoot and edit news stories for on-air broadcasting.
Write in an exciting, captivating and authentic manner.
Use the latest editing and photography tools to tell great stories.
Develop original content through social listening and independent sources.
Deliver on-air news events in an engaging, exciting, and accurate manner.
Interview news subjects and research for facts and credibility.
Produce investigations that are unique and captivating.
Operate news gathering vehicle to and from various locations.
Write and post daily on all digital platforms including social media.
Enterprise investigative stories.
Shoot, write and edit packaged reports.
Write for the web, including attaching images and streaming video.
Use creative production techniques such as graphics and new forms of media (viewer pictures, webcam interviews, etc.) to enhance stories.
Transmit and present exciting live reports with current technology.
Perform other tasks as required by supervisor or executive producer.
JOB REQUIREMENTS
Requirements:
BA/BS in journalism, communications or related field
2-5 years of experience preferred
Experience with CAP, LexisNexis and NICAR
Bilingual (English & Spanish) speaking preferred
Experience in photojournalism, editing, and content management systems
Understanding of the tenants of professional journalism
A portfolio with examples of strong breaking news reporting
Ability to generate creative, engaging, content-driven live shots
Strong social media skills, including an active news hound presence on Twitter and Facebook
Knowledge of ENPS, Edius and Axis graphics a plus
Organizational skills and the ability to work under constant time pressure deadlines
Ability to calmly handle live, breaking news situations and changing events

About TEGNA
TEGNA Inc. (NYSE: TGNA) is an innovative media company that serves the greater good of our communities. With 47 television stations and two radio stations in 39 markets, TEGNA delivers relevant content and information to consumers across platforms. It is the largest owner of top 4 affiliates in the top 25 markets, reaching approximately one-third of all television households nationwide. Each month, TEGNA reaches 50 million adults on-air and approximately 35 million across its digital platforms. TEGNA has been consistently honored with the industry’s top awards, including Edward R. Murrow, George Polk, Alfred I. DuPont and Emmy Awards. TEGNA delivers results for advertisers through unparalleled and innovative solutions including OTT local advertising network Premion, centralized marketing resource Hatch, and G/O Digital, a one-stop shop for local businesses to connect with consumers through digital marketing. Across platforms, TEGNA tells empowering stories, conducts impactful investigations and delivers innovative marketing solutions. For more information, visit www.TEGNA.com.
TEGNA Inc. is a proud equal opportunity employer. We are a drug free, EEO employer committed to a diverse workforce. We encourage and consider all qualified candidates regardless of race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, gender identity, family responsibilities, disability, enrollment in college or vocational school, political affiliation, veteran status or genetic information."
155,"Sr. Video Journalist, NYT Cooking",The New York Times,"New York, NY",an unknown date more than 30 days ago,https://www.indeed.com/viewjob?jk=aabc6a981d7c9489,,indeed,"Desired: Video ProductionThis is an important and exciting moment to work at The Times. Our journalism has never been stronger, more relevant or more in demand. Our products lead the industry and are used by millions of passionate and engaged users every month. And our strategy of providing journalism worth paying for has helped us rapidly grow our digital subscription and advertising businesses at the same time.

Our fast-growing subscription food and recipe product, NYT Cooking, is looking for a Senior Video Journalist with sharp technical skills and sound journalistic judgment to join a new team creating videos, recipes, features, and photography for on- and off-platform distribution.

The right candidate will have excellent editing skills, be data driven but also creative, and have strong instincts around videos that engage, share, and offer service in a crowded, fast-paced online video landscape. This person will be able to work autonomously producing top-notch product independently while also working closely with reporters and editors to develop original stories. He or she will also collaborate with the photo and graphics desks to enhance visual concepts. The senior video journalist will be expected to generate new content ideas – ranging from short cooking clips to series and show ideas. We are aiming to develop lasting relationships with our community by delivering quality content to readers, wherever they are. Enthusiasm for experimentation, trying new ideas, bouncing back and tweaking on the go is a must. Fluency across all areas is not required, but applicants should demonstrate excellence in one or more categories and comfort experimenting in all.

What you’ll do
Shoot and edit single- and multi-camera video in the studio and in the field (restaurant kitchens and cooks’ homes), ranging from overhead hands-and-pans cooking videos to personality-driven storytelling.
Work alongside the strategy editor and social media editors to develop and establish a voice on social for our growing brand.
Help set up and outfit an offsite kitchen studio space with the necessary camera and lighting equipment; make informed recommendations around studio layout and video set construction.
Generate and execute ideas for highly watchable videos in varying lengths and formats, including short-form Facebook videos, tappable Instagram stories, episodic YouTube videos, and formats for other emerging platforms.
Collaborate with writers, editors, food stylists, prop stylists, chefs, and others to create videos at a level consistent with the Times standards for recipe presentation, cooking technique, and accuracy. The right candidate will be on the lookout for moments and ideas that can easily be turned into videos that delight and inform our audience.
Provide effective and helpful notes on videos created by other producers during the editing process.
Help inform strategic initiatives for video formats geared towards social engagement.

What you’ll bring
2-4 years of relevant experience in video production
Expertise in camera, lighting, and other professional video equipment
Expertise in video editing software
Proven ability to direct, produce, shoot, light, and edit
A strategic mind with a bend towards testing and iterating to find what resonates with various audiences
Flexibility and embrace of change; ability to tweak and evolve production workflow around developing platforms and formats
Willingness to pitch in when needed to accomplish goals of a small team and learn new skills
A passion for cooking and the mission of The New York Times

Benefits and Perks:
Make an impact by supporting our original, independent and deeply reported journalism.
We provide competitive health, dental, vision and life insurance for employees and their families
We support responsible retirement planning with a generous 401(k) company match.
We offer a generous parental-leave policy, which we recently expanded in response to employee feedback. Birth mothers receive 16 weeks fully paid; non gestational parents receive 10 weeks, also fully paid.
We are committed to career development and ongoing learning, and provide employees $8,000 annually for tuition reimbursement.
We have frequent panel discussions and talks by a wide variety of newsmakers and industry leaders.
Join a community committed to the richness of diversity, experiences and talents in the world we cover, supported by a variety of employee resource groups.
#LI-GC1

The New York Times is committed to a diverse and inclusive workforce, one that reflects the varied global community we serve. Our journalism and the products we build in the service of that journalism greatly benefit from a range of perspectives, which can only come from diversity of all types, across our ranks, at all levels of the organization. Achieving true diversity and inclusion is the right thing to do. It is also the smart thing for our business. So we strongly encourage women, veterans, people with disabilities, people of color and gender nonconforming candidates to apply.

The New York Times Company is an Equal Opportunity Employer and does not discriminate on the basis of an individual's sex, age, race, color, creed, national origin, alienage, religion, marital status, pregnancy, sexual orientation or affectional preference, gender identity and expression, disability, genetic trait or predisposition, carrier status, citizenship, veteran or military status and other personal characteristics protected by law. All applications will receive consideration for employment without regard to legally protected characteristics."
165,News Production Assistant,Nexstar Broadcasting,"East Syracuse, NY",2018-11-14 05:37:19,https://www.indeed.com/viewjob?jk=31cf5df37d0c01c9,,indeed,"Company Overview
Nexstar Media Group Inc. is the largest TV station operator in the country. With the reach of 171 television stations in 100 markets addressing nearly 38.7% of US television households, and a diversified, growing digital media operation. Nexstar Media Group Inc. is the parent company of Nexstar Broadcasting Group, Inc. & Nexstar Digital LLC. Learn more at www.nexstar.tv.
EEO Statement:
Equal Opportunity Employer Minorities/Women/Veterans/Disabled
Position Summary
The News Production Assistant provides support to production staff prior to, during and after the production of a program.
Essential Duties and Responsibilities
Support production staff with the coordination, creation, scheduling and distribution of all news marketing projects.
Assist with general duties including screening tapes, finding still images etc.
Research and disseminate ideas for project-related news topics and elements.
Screen, log, transcribe and clip footage for projects; organize element reels.
Log and archive video and associated data for future use.
 Requirements & Skills:
Must be able to interact well with video journalists, anchors, videographers, news managers, production and engineering staff.
Detail oriented.
Excellent communication and organization skills.
Familiarity with processes and procedures of a television production department.
Basic computer knowledge including MS Office.

Physical Demands & Work Environment:
The News Production Assistant must be able to stand, sit, reach, climb, conduct telephone conversations, use electronic mail, write letters and memos, conduct face-to-face discussions with individuals or groups, make decisions without supervision, make decisions that impact the results of co-workers, work near others, and work indoors in environmentally controlled conditions. In addition, the News Production Assistant must be able to handle, control or feel objects, tools or controls. Repetitive movements are required. Work may be conducted in extremely bright or inadequate lighting conditions. Must be able to lift, set up and operate equipment weighing up to 50 pounds."
169,News & Strategic Communications Coordinator,Scripps College,"Claremont, CA 91711",2018-11-14 02:38:16,https://www.indeed.com/viewjob?jk=287a395946a4fbb1,,indeed,"Claremont, CA

Job Posting Title:
News & Strategic Communications Coordinator

Job Description:
PRIMARY PURPOSE/GENERAL DESCRIPTION:
Under the supervision of the creative director in the Office of Marketing and Communications, the news and strategic communications coordinator administers the College’s media relations efforts and provides support for its strategic communications initiatives. The news and strategic communications coordinator is the primary contact for all media/press inquiries for the College.

DESCRIPTION OF DUTIES AND RESPONSIBILITIES :


ESSENTIAL FUNCTIONS :
This information is intended to be a descriptive of the key responsibilities of the position. The list of essential functions below does not identify all duties performed by any single incumbent in this position. Perform other duties as assigned.

Core Functions and Duties
Serve as the College’s point of contact and manage incoming media requests on a variety of topics, coordinating responses and statements from relevant Scripps College faculty and/or staff.
Consult with the creative director, faculty, students, and administration in coordinating responses to media and public relations inquiries that highlight the College’s curricular and extracurricular activities.
Help plan, coordinate, and initiate pitches and press releases; tracks and measures the effectiveness of Scripps’ media relations activities; gathers information about the College for media-generated college rankings and surveys; assists with presidential and College-wide communications; and develops and executes plans to promote internally facing initiatives.
Ensure that stories or segments being created by journalists align with the communications goals and objectives of the College.
Monitor daily media reports from Cision, Trendkite, Google; report on, and make recommendations to editorial team on how to promote Scripps media coverage.
Build and maintain targeted media lists, and establish and maintain effective relationships with media contacts locally, regionally, and nationally.
Develop and maintain channels of communication with the key constituent groups of the College (faculty, research center leaders, administration, students, and alumnae) to assure constant information exchange.
Compile media coverage reports and develop effective benchmarking processes and procedures to track, monitor, and measure all media activities.
Provide ad hoc reports as needed for senior leadership team.
Manage the news hub and related external communications content on the College website.

Media Program Coordination
Identify media opportunities and develop and assist in the development of strategic and tactical media relations plans for projects, events, and programs.
Maintain faculty experts list, so that Scripps College faculty may be offered as experts on current news topics and issues.
Develop and maintain faculty experts list to ensure accurate and timely flow of information for both responsive and proactive media connections.
Oversee the distribution of press releases and coordinate all related communication.
Participate in all communication and marketing area meetings to coordinate implementation of overall area strategies for positioning Scripps College and its messages.
Participate in the Intercollegiate Public Relations Committee.
Prep faculty and senior staff for interviews, and be present during interviews with journalists.
Facilitate on-campus and off-campus interviews, securing shoot locations and coordinating logistics with media, Scripps College faculty and staff, facility services, and other College departments, as necessary.
Liaise with journalists who attend Scripps Presents and other public events.
Provide agreed-upon talking points to staff for queries from students, alumnae, parents, or donors.

Web Content Management
Manage all media relations related content on the Scripps College website, updating stories and information on the news hub and ranking page as necessary. Write, edit and place stories highlighting students, faculty, alumnae and donors, along with various educational programs offered by the College.
Maintain high standards of quality and ensure that web content is timely, accurate, and delivers key organizational messages to appropriate constituencies.
Occasionally create other content for various sections of the website;
 
Editorial and Strategic Communications Services
Develop media plans for College Commencement speaker, signature events series, and institutes.
Plan, develop, and produce variety of written materials, including press releases, editorial opinion pieces, backgrounders, fact sheets, biographies, presentations, and video scripts.
Maintain Scripps College web content on the Claremont Colleges Media Portal (typically, ensuring materials first posted on the College website are reposted there)
Participate in bi-weekly editorial planning meetings.
Compile information and updates for presidential communications and campus- and College-wide announcements.
Lead communications and promotional efforts for internally facing initiatives.
Develop and produce content for other College publications, where appropriate.
Active support for the College’s Principles of Community and Principles of Diversity in the performance of job duties.

REQUIRED KNOWLEDGE, SKILLS, ABILITIES :
Individuals must possess knowledge, skills and abilities to successfully perform the essential functions of the position, or be able to explain or demonstrate how the essential functions will be performed, with or without reasonable accommodation, using some other combination of skills and abilities.

Must possess superior communication and relationship-building skills, outstanding writing skills, and strong analytical skills.
Ability to build and maintain effective working relationships with diverse constituents and handle all information with sensitivity, discretion, and solid judgment.
Ability to exercise excellent judgment and sensitivity regarding priority and nonpriority stories.
Ability to facilitate and coordinate media relations planning efforts from conceptual through implementation phases.
Ability to analyze media relations effectiveness.
Superior interpersonal skills to interact effectively and collaboratively with reporters, editors, faculty, alumnae, and students; to act as a liaison to other departments and organizations, and to motivate others.
Ability to communicate effectively with third-party consultants (PR firms, video production crews, etc.)
Excellent computer skills: MS Office, Outlook; Photoshop, WordPress knowledge a plus. Working knowledge of image file formats, how to crop, resize for various uses.
Ability to determine, then establish, appropriate procedures and systems to accomplish broadly defined goals.
Ability to proactively communicate with faculty, staff, and senior administration to ensure that media needs are being met.
Ability to identify, analyze, and resolve problems as they arise and keep supervisors apprised of problems.
Ability to use discretion in setting expectations for faculty and staff.
Ability to work under time constraints and competing requests for services, and to set priorities which accurately reflect the relative importance of job responsibilities.
Ability to work with minimal direction; to make independent judgments and/or decisions and to discern when action of a higher level is required.

QUALIFICATION STANDARDS :




EDUCATION & EXPERIENCE:
Bachelor’s degree in journalism, communications, English/humanities, business/marketing, media relations, or any combination of education, training or experience that provides the required knowledge, skills and ability to perform the job.

Demonstrated experience with media relations is required.
Experience with metrics, public relations
Experience with Cision, TrendKite, and other media content database systems.
Experience in public relations protocols to create plans, timelines, and results for various media relations programs.

LICENSES / CERTIFICATES :
None.

OTHER :


HOURS & CLASSIFICATION AND STATUS:
This is a regular, full-time, benefits-eligible, exempt position.

The regular hours for this position are 8:00 a.m. to 5:00 p.m. Hours may vary due to needs of the College or department.

SUPERVISORY RESPONSIBILITY :
None.

Work Environment
The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of the job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. The noise level in the work environment is quiet to moderate.

Physical and Mental Requirements
Ability to maintain good concentration level while dealing with interruptions; attention to details with emphasis on accuracy; capable of giving, receiving, and analyzing information, formulating work plans, and articulating goals and action plans.

Sitting in a normal seated position for extended periods of time. Standing for extended periods of time. Reaching and extending hand(s) or arm(s) in any direction. Finger dexterity required to manipulate objects with fingers rather than the whole hand(s), or arm(s), for example, using a keyboard. Communication skills using the spoken word. Ability to see within normal parameters. Ability to hear within normal parameters. Ability to bend and stoop, for example, to file. Ability to move about. Ability to lift and carry short distances up to 20 lbs., for example to lift or move office supplies, files, books and packages.


At-Will Employment
Regular employment at the College is for no specified period of time; conditions and status of employment (hours, pay, title, duties, etc.) are subject to change at any time. Scripps College is an At-Will employer. Employees, and likewise the College, are free to end the employment relationship at any time, for any reason, with or without notice or cause, unless otherwise prohibited by law."
170,Credit/Finance Reporter,Refinitiv,"New York, NY",2018-11-14 02:37:27,https://www.indeed.com/viewjob?jk=e4297323040b15d8,,indeed,"Job Description
Role Overview:
Refinitiv LPC is the premier global provider of information on the syndicated loan and high yield bond markets. Our first-to-the-market news, comprehensive real-time and historic data helps industry players stay informed about market trends and facilitate trading and investment decisions. With offices in New York, London, Hong Kong, Sydney and Tokyo LPC is the one source for comprehensive coverage of the syndicated loan markets worldwide.

Responsibilities:
Refinitiv LPC is seeking an skilled and energetic journalist to cover the private U.S. secondary loan market. The ideal candidate will be able to quickly deliver news on secondary loan trading and adjacent markets, including high yield bonds and credit default swaps. The reporter will also be able to conceive and write longer pieces on secondary trends for LPC’s print publications, real time news service LoanConnector and the Reuters newswire.

Skills:
Excellent contact building, strong people skills and initiative are key for breaking news in a private market and producing market-moving off diary stories
An understanding of the syndicated loan market, how the fast-paced news cycle impacts loan trading and how this translates into breaking secondary market news is a plus but training will also be provided
Strong written, communication and organisational skills are a must, along with two years of relevant financial reporting experience, newswire experience a plus
Candidates who have worked in either a syndicated lending or credit trading capacity will also be considered.
Requirements:
2+ years of financial journalism experience or experience working in syndicated finance
Strong interpersonal and communications skills
Ability to work in a fast-paced team environment
Strong knowledge of financial markets and investment banking
A good contact book and the ability to network and develop sources and contacts
The Financial and Risk Business of Thomson Reuters is now Refinitiv. Refinitiv equips the financial community with access to an open platform that uncovers opportunity and catalyzes change. With a dynamic combination of data, insights, technology, and news from Reuters, our customers can access solutions for every challenge, including a breadth of applications, tools, and content—all supported by human expertise. At Refinitiv, we facilitate the connections that propel people and organizations to find new possibilities to move forward.

As a global business, we rely on diversity of culture and thought to deliver on our goals. Therefore we seek talented, qualified employees in all our operations around the world regardless of race, color, sex/gender, including pregnancy, gender identity and expression, national origin, religion, sexual orientation, disability, age, marital status, citizen status, veteran status, or any other protected classification under country or local law. Refinitiv is proud to be an Equal Employment Opportunity/Affirmative Action Employer providing a drug-free workplace.

Intrigued by a challenge as large and fascinating as the world itself? Come join us.

Locations
New York-New York-United States of America"
174,News Producer,Univision communications inc,"Chicago, IL",2018-11-12 17:39:29,https://www.indeed.com/viewjob?jk=aa916b661dcdad93,,indeed,"Univision Television Group is seeking a News Producer for their local newscast in Chicago, Illinois to produce award-winning content for the Spanish language broadcast network. Univision Chicago‘s Morning Newscast at 5am is a market leader despite language in the 3rd largest market in English and 6th largest market in Spanish.Candidate will need to possess a strong understanding of compelling storytelling across all platforms, production workflows and be able to lead in high stress situations. Strong preference is given to individuals with market experience or an understanding of Chicago Hispanic demographics, geography and news makers in the market. In preparation for the daily news coverage leading to show time, Producer will coordinate the technical and editorial needs in order to deliver the editorial teams’ strategic vision by working hand in hand with reporters, writers, anchors, cameramen, assignment desk editors, technical directors, engineers and news management. Producer must have a very strong command of Spanish language and will be required to write and edit scripts for grammar and news accuracy.Reporting to the Executive Producer, the Producer is ultimately charged with delivering all production elements of the newscast to be ready for and to drive decision making once live on air and delivers all the elements of a newscast (packages, video, graphics, etc.) and compiles them into a cohesive show. Candidate should be very familiar with digital technology and social media and be committed to continue advancing their skills in a changing environment. Producer will also work alongside Executive Producer and News Director to implement winning strategies in story selection and promotional material. Candidates should be results driven, detail oriented and committed to provide excellence with a strong sense of commitment to empower and inform the community in the role as a journalist. Some knowledge of ratings and market data is a plus.
 EXPERIENCE/KNOWLEDGE/SKILLS:Prepare rundown; assign, write, review and edit all news scripts; control quality of copy, video and graphics to ensure a high quality newscastCreate graphics as needed for shows.Maintain highest standards of integrity in pre-production and execution of daily newscast(s)Think creatively, maintain a fast pace, and handle multiple tasks simultaneously, including live remotes, social media channels and satellite sources while acting as line producerProvide content for the station’s websites and social media channels.Responsible for writing and production of news briefs and promosAble to make quick, smart decisions in conjunction with other members of a news teamPresent a visually captivating and journalistically strong command of editorial standards, ethics and legal matters pertaining to broadcastPreferred experience and/or understanding of Chicago marketplace

MINIMUM QUALIFICATIONS
Bachelor’s Degree in Journalism or related field.At least 2 years’ experience in a major news market.Working knowledge of newsroom operation system (iNews, vizRT).Must be bilingual with the ability to write fluently in Spanish and English.Must be comfortable leading a control room environment during live broadcasts.Able to work in a team environment to produce newscasts, specials and breaking news"
176,"Cyber Journalist,Writer",WSVN 7News,"Miami, FL",2018-11-12 17:37:00,https://www.indeed.com/viewjob?jk=c0729b0a87f50071,,indeed,Part-timePerson will assist the Cyber-Journalist Producer in writing and entering data in the WSVN-TV website to make sure it has the latest breaking news posted. Candidate must have excellent writing & grammar skills and be proficient in Windows 7. Applicant should also have strong knowledge in Internet sites and web researching skills.
180,Editorial Director,Mass Mutual,"New York, NY 10261 (Murray Hill area)",2018-11-10 17:38:31,https://www.indeed.com/viewjob?jk=e71d70f566004b69,,indeed,"Since 1851, MassMutual’s commitment has always been to help people protect their families, support their communities, and help one another. This is why we want to inspire people to Live Mutual. We’re people helping people.

A career with us means you will work alongside exceptional people and be empowered to reach your professional and personal goals. Our employees are the foundation of what makes MassMutual a strong, stable and ethical business. We seek and value unique and varied perspectives and experiences because we believe we are stronger when all voices are heard. We invite you to bring your bright, innovative ideas to MassMutual as we continue to help millions of Americans rely on each other.

Together, we’re stronger.

Description

Haven Life is an insuretech innovator, backed and wholly owned by MassMutual, that offers a simple online experience for buying high-quality and affordable term life insurance coverage.

We combine the culture of a startup with the stability and backing of a Fortune 500 company to create an environment that's truly unique.

Our diverse team is comprised of smart, collaborative people who think big, execute quickly and don't take themselves too seriously. We're located in New York's Flatiron District and in case you're wondering, yes, we provide free snacks. Cold brew too.

If you're creative, professional and kind, we'd love to hear from you.

What’s in it for you:
Project ownership
Small collaborative team
Big impact on a huge industry
Startup culture
Big company financial stability
Great benefits, including medical, dental, vision, 401k, commuter reimbursement

Summary
As an editorial director, you will lead and grow our content program. We are passionate about financial literacy, and our content program is one of the key ways we deliver on our mission to make life less hard on a daily basis. In this role, you will be responsible for the ideation, management, execution and evaluation of our content channels. We are seeking someone who is creative, a storyteller and who can demonstrate their skills as a phenomenal writer and editor.
Your responsibilities
Shape, refine, execute and evaluate our ongoing editorial strategy to increase audience and drive user engagement and acquisition
Use data and user research to identify new opportunities for Haven Life’s content channels including editorial gaps, tools, content partnerships, syndication opportunities and more.
Collaborate with, manage and grow our network of content contributors
Work with marketing team to help drive SEO, email, affiliate and social strategies forward
Support marketing team with expansion into new content channels
Quality assure content from ideation, through compliance and stakeholder approval, to publishing
About you
5+ years of experience as a journalist and editor
Excellent project management skills, attention to detail, ability to multi-task, deadline oriented
Team player and an excellent collaborator
Approach editorial calendars with creativity and curiosity
A knack for compelling, unique storytelling
A passion for financial literacy and making this topic more approachable for all
A large network of relevant writers, editors and experts
Solid understanding of SEO best practices as they relate to content creation
Familiarity with Wordpress
Familiarity with customer funnels and how to measure a successful content program
Experience using Google Analytics to measure content performance
Experience writing and editing personal finance content a plus
Experience working with legal and compliance approval processes a plus
BA/BS preferred
Able to work in the US without sponsorship now and in the future

BENEFITS
We have a stellar team of co-workers, a really cool office, and lots of fun activities. Oh yeah, and we pay competitive base salaries and we reward performance. Our salary structure is commensurate with experience. In addition, you will be eligible to participate in our comprehensive benefits program including medical insurance and 401(K).

Ranked No. 93 in the annual FORTUNE ® 500 Ranking (FORTUNE ® Magazine, June 2018) and recognized as a World’s Most Ethical Company by Ethisphere, MassMutual is guided by a single purpose: We help people secure their future and protect the ones they love. As a company owned by our policyowners, we are defined by mutuality and our vision to put customers first. It’s more than our company structure – it’s our way of life. We are a company of people protecting people. Our company exists because people are willing to share risk and resources, and rely on each other when it counts. At MassMutual, we Live Mutual.

CORE VALUES

Focus on the Customer: We understand our customers well and look for every opportunity to deliver an experience that is clear, easy, personal, human, empowering and trustworthy.

Act with Integrity: We deliver on our promises by being open, honest and humble and by adhering to the letter and spirit of applicable laws, rules, regulations and company policies.

Value People: We respect and learn from each other’s diverse backgrounds, experiences and ideas. We engage and develop people to their greatest potential.

Work Collaboratively: We work together to achieve results by actively listening, seeking, understanding and creating solutions as a unified team driving toward one company, one culture, one brand.

Achieve Results: We focus on winning by exceeding expectations and getting better – everyone, every day.

For more information, visit www.massmutual.com or find us on Facebook, Twitter, LinkedIn, YouTube, Google+, Instagram and Pinterest.

MassMutual is an Equal Employment Opportunity employer Minority/Female/Sexual Orientation/Gender Identity/Individual with Disability/Protected Veteran. We welcome all persons to apply. Note: Veterans are welcome to apply, regardless of their discharge status."
182,VP - Business Operations & Insights (ABC News),Media Networks,"New York, NY",2018-11-10 17:38:00,https://www.indeed.com/viewjob?jk=595a5b8b21768f75,,indeed,"Would you like to reinvent journalism? Do you want to influence stories and products seen by hundreds of millions of people around the world, and transform a newsroom operation by finding actionable insights in obscenely large data sets? Or have an idea for the next big “thing” in media?

As the Vice President of Business Operations & Insights, you’ll oversee operations, analytics, and business development for everything we do that’s “not on television” (previously referred to as Digital). Help us work smarter and faster by modernizing workflows and improving systems. Find actionable insights in large data sets for editorial and product, then see those actions through to completion. Drive growth by sourcing new revenue opportunities and managing partnerships across the entire brand portfolio (ABC News, Good Morning America, FiveThirtyEight).

As an executive, you will help each team track its progress and get better each day. Join us!
This role currently reports to the SVP of Content & PartnershipsAdditionally, it is preferred that you hold an MBA. You have a BA or BS from a four year accredited college or university.
Please apply if you have:
15+ years of experience working in media, and a majority of that experience in an operational capacity for a digital media publisher or major media platform
Direct management of at least 10+ employees
Expertise with all digital analytics tools, KPIs, and content distribution strategies
Business development or banking background, with experience managing a deals pipeline from lead to execution
Executive-level presentation and communication skills
Deep passion for creative forms of storytelling and the future of news media
A collaborative, no-drama working style, with a focus on action and results
About You
You will join an innovative and growing team that you will help scale and operate. The newsroom is a fast-paced environment, so be ready to live in a world where each day is radically different.On any one day you might:
Ensure efficiency in day-to-day business or editorial operations
Track progress against quarterly goals to help executive leadership hold teams accountable
Modernize workflows and systems by evaluating existing processes and implementing alternatives, some of which may require vetting outside vendors and technologies
Help guide the overall vision and execution of ABC News’s monetization strategy off TV
Manage the entire suite of analytics reports that feed actionable data to editorial and product teams
Collaborate with world-renowned journalists on new editorial projects and franchises
Ensure that data is kept current in all internal databases and lists (e.g. SAP, DLs)
Own a cost:benefit analysis of resourcing against income generation
Utilize data to identify areas of improvement that feed into topline KPIs
This role currently reports to the SVP of Content & Partnerships 604253"
183,Ad Age Data Reporter,Crain Communications,"New York, NY",2018-11-10 17:37:46,https://www.indeed.com/viewjob?jk=4fdfc2e52ab8e629,,indeed,"Job Details
Description
Ad Age is looking for a full-time data journalist to expand our data-informed offerings.
Ad Age is looking for a creative individual with strong analytical skills who can help us expand and deepen our signature data offerings. The data reporter will be someone to write and help us edit articles that include statistical analysis across all our areas of coverage, including marketing, media, agencies, advertising, ad tech, mar tech. The data journalist will work with the Ad Age Datacenter team to mine proprietary data (as well as outside data) to write and edit stories built on original reporting and analysis.

This is an ideal position for a research-minded reporter who can work on both short- and long-term projects, find and develop a story in spreadsheets and tell stories through data visualizations.

Requirements

Strong organizational and communication skills with keen attention to detail and problem solving
Master’s degree in journalism OR Bachelor’s degree plus three years’ professional experience in a newsroom
Business reporting experience
Ability to find newsworthy stories in media, marketing, ROI, advertising and other sources of data
Ability to manage multiple projects at once with a variety of deadlines
Basic web development: HTML, CSS
Ability to write for a non-technical audience
Proficient in use of Excel
Online / digital portfolio is essential.


Strongly preferred

Experience with cleaning, manipulating, analyzing and displaying data
Familiarity with Nielsen, comScore and Kantar Media data
Precision and accuracy is paramount
Must be comfortable in explaining numbers simply to a sophisticated but varied business audience
Chart and graphic experience would be a plus
Strong statistical training


Brand Overview

Ad Age is a daily must-read for an influential audience of decision makers and disruptors across the marketing and media landscape. Created in 1930 to cover a burgeoning industry with objectivity, accuracy, and fairness, Ad Age continues to be powered by award-winning journalism. Today, Ad Age is a global media brand focusing on curated creativity, data and analysis, people and culture, and innovation and forecasting. From vital print editions to must-attend events and innovative platform offerings, its industry-leading offerings include the coveted A-List & Creativity Awards, the Ad Age Next Conference, and proprietary data such as the Leading National Advertisers Report from the Ad Age Datacenter.

http://adage.com/

https://twitter.com/adage

Click HERE to visit us in our New York office.

Company Overview

Crain Communications has been at the forefront of the publishing industry for more than a century. Combining information with innovation, Crain delivers the story you can’t get anywhere else. As a privately held company, we maintain a personal responsibility for elevating our work to be the best it can be. Every editor, reporter and correspondent at Crain shares the responsibility of ensuring the editorial independence and importance of our work. With an Audience First focus and uncompromising integrity, we strive to make a real impact for the individuals and industries we serve. While other media companies report the news, Crain gives it meaning. We add context to content, infuse information with insights, and initiate connections as well as conversations.

Crain Communications offers a competitive salary, a generous benefits package, profit sharing, and a friendly work environment. This is a great time to join our organization - a profitable, well established publishing leader.

@CrainComm

#CrainCareers

#MyCrainView

#CrainCares

Follow Crain on Facebook, LinkedIn, Twitter, Instagram, Glassdoor

Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information."
